ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE
151126475,3/11/16,155,RAPE 2,104,RAPE,PL 1303001,F,K,84,0,18-24,M,BLACK
150816351,3/1/16,475,,,,PL 1651600,M,M,25,1,25-44,M,BLACK
150813247,3/1/16,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,Q,113,0,<18,M,BLACK
151293569,3/17/16,175,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 1305500,M,M,25,0,45-64,M,WHITE
151309932,3/18/16,523,SALE SCHOOL GROUNDS,117,DANGEROUS DRUGS,PL 2204401,F,M,14,0,25-44,M,WHITE HISPANIC
150946225,3/5/16,475,,,,PL 1651601,M,M,18,1,65+,M,WHITE HISPANIC
151308642,3/17/16,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,44,0,45-64,F,BLACK
151137983,3/11/16,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,K,75,0,<18,F,BLACK
151002328,3/7/16,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 1200800,F,K,70,0,<18,M,BLACK
151047646,3/9/16,513,,,,PL 2207702,F,B,44,0,18-24,M,WHITE HISPANIC
151173883,3/13/16,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,30,0,25-44,M,BLACK
151107727,3/11/16,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,M,6,0,<18,M,BLACK
151230080,3/15/16,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,115,0,45-64,F,BLACK
150835126,3/1/16,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,105,0,25-44,M,BLACK
151304587,3/17/16,175,"SEXUAL ABUSE 3,2",233,FORCIBLE TOUCHING,PL 1305200,M,M,18,1,25-44,M,BLACK
150440419,2/17/16,739,IDENTITY THFT-2,112,THEFT-FRAUD,PL 1907901,F,S,121,0,25-44,F,BLACK
150402038,2/16/16,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,43,0,18-24,M,BLACK
150705345,2/26/16,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,81,0,18-24,M,BLACK
150560740,2/21/16,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,M,23,0,45-64,F,BLACK
150475295,2/18/16,475,,,,PL 1651600,M,B,44,1,25-44,M,BLACK
150527744,2/20/16,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,B,42,0,25-44,M,BLACK
150385339,2/15/16,707,"IMPERSONATION 2, PUBLIC SERVANT",340,FRAUDS,PL 1902300,M,M,25,0,25-44,M,BLACK
150489943,2/18/16,177,,,,PL 1306504,F,M,25,0,25-44,M,BLACK HISPANIC
150403408,2/16/16,157,RAPE 1,104,RAPE,PL 1303501,F,Q,114,0,25-44,M,WHITE HISPANIC
150440422,2/17/16,739,"FRAUD,UNCLASSIFIED-FELONY",112,THEFT-FRAUD,PL 1907900,F,S,121,0,25-44,F,BLACK
150768364,2/28/16,179,SEXUAL ABUSE 1,116,SEX CRIMES,PL 1306503,F,Q,112,0,25-44,M,WHITE HISPANIC
150727979,2/26/16,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,49,0,18-24,M,WHITE
150451365,2/17/16,475,,,,PL 1651601,M,M,26,1,45-64,M,BLACK
150701227,2/25/16,586,,,,PL 2303400,F,Q,105,0,25-44,M,BLACK
150658672,2/24/16,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,70,0,18-24,M,BLACK
150600373,2/23/16,153,RAPE 3,104,RAPE,PL 1302503,F,B,48,0,<18,M,WHITE HISPANIC
150183520,2/8/16,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1751000,F,B,45,0,25-44,M,BLACK
150492971,2/18/16,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1701001,F,K,77,0,18-24,M,BLACK
150446881,2/17/16,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,S,121,0,65+,M,WHITE
150221063,2/9/16,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,30,0,<18,M,BLACK
150169134,2/8/16,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,120,0,45-64,M,BLACK
149967416,2/1/16,263,"ARSON 2,3,4",114,ARSON,PL 1501500,F,B,40,71,18-24,M,BLACK
150087751,2/4/16,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,B,47,0,45-64,M,BLACK
149852142,1/28/16,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,45-64,M,BLACK
149420755,1/15/16,155,RAPE 2,104,RAPE,PL 1303001,F,S,120,0,18-24,M,BLACK
149563737,1/20/16,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,K,67,0,18-24,F,BLACK
149408382,1/15/16,739,IDENTITY THFT-1,112,THEFT-FRAUD,PL 1908001,F,K,79,0,25-44,M,BLACK
149774265,1/25/16,263,"ARSON 2,3,4",114,ARSON,PL 1500501,F,K,68,71,18-24,M,BLACK HISPANIC
149861154,1/28/16,153,RAPE 3,104,RAPE,PL 1302501,F,M,5,0,45-64,M,BLACK
149353247,1/14/16,475,,,,PL 1651600,M,B,40,0,25-44,M,BLACK HISPANIC
149801099,1/26/16,168,SODOMY 1,116,SEX CRIMES,PL 1305003,F,K,84,0,<18,M,BLACK
149833950,1/27/16,475,,,,PL 1651600,M,B,44,1,25-44,M,BLACK
149771042,1/25/16,153,RAPE 3,104,RAPE,PL 1302501,F,K,84,97,45-64,M,BLACK
149495024,1/18/16,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,63,0,18-24,M,BLACK
149771048,1/25/16,164,SODOMY 3,116,SEX CRIMES,PL 1304001,F,K,84,97,45-64,M,BLACK
150071094,2/4/16,918,RECKLESS DRIVING,348,VEHICLE AND TRAFFIC LAWS,VTL1212000,M,Q,108,4,18-24,F,WHITE HISPANIC
149616402,1/21/16,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,28,2,<18,F,BLACK
149895820,1/28/16,49,"US CODE,UNCLASSIFIED",995,F.C.A. P.I.N.O.S.,FOA9000049,,M,5,0,25-44,M,BLACK
149596938,1/21/16,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,105,0,45-64,M,BLACK
149860743,1/28/16,574,"PROSTITUTION,PERMITTING",234,PROSTITUTION & RELATED OFFENSES,PL 2304000,M,M,5,0,25-44,M,BLACK
150096329,2/4/16,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,M,14,0,25-44,M,WHITE
149909875,1/29/16,523,SALE SCHOOL GROUNDS,117,DANGEROUS DRUGS,PL 2204402,F,M,28,0,25-44,M,BLACK
149889728,1/29/16,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,49,0,18-24,M,BLACK
149874425,1/28/16,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,66,0,25-44,M,BLACK
149776216,1/25/16,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,73,0,45-64,M,BLACK
149103565,1/6/16,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,K,77,0,18-24,M,BLACK
149255189,1/11/16,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,B,43,0,45-64,M,BLACK
149322262,1/13/16,157,RAPE 1,104,RAPE,PL 1303501,F,K,77,0,25-44,M,BLACK
149046233,1/4/16,665,,,,PL 4902001,F,Q,108,0,<18,M,WHITE HISPANIC
149053304,1/4/16,153,RAPE 3,104,RAPE,PL 1302502,F,Q,115,0,45-64,M,WHITE HISPANIC
148993548,1/2/16,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,K,75,0,18-24,M,BLACK
149103575,1/6/16,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,25-44,M,BLACK
149330450,1/13/16,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,67,0,45-64,M,BLACK
149080395,1/5/16,157,RAPE 1,104,RAPE,PL 1303501,F,K,81,2,18-24,M,BLACK
149261387,1/11/16,727,"FORGERY,PRESCRIPTION",113,FORGERY,PL 1701005,F,K,63,0,18-24,M,BLACK
149153377,1/7/16,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,32,0,25-44,M,BLACK
149150480,1/7/16,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,52,0,25-44,M,BLACK
149205268,1/10/16,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,B,40,2,45-64,M,BLACK
149180324,1/8/16,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,77,0,45-64,M,BLACK
149153335,1/7/16,586,,,,PL 2303400,F,B,52,0,25-44,F,BLACK
149216094,1/10/16,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,K,60,0,45-64,M,BLACK
149190242,1/9/16,475,,,,PL 1651600,M,B,41,0,25-44,M,BLACK
149099599,1/6/16,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,67,0,18-24,M,BLACK
